"id","game_uid","game_name","vendor","game_type","game_icon","description","is_active","created_at","updated_at"
1829,"7723473a4e847594861d6d299250dc0e","Buffalo Stack'n'Sync","hacksaw","Slot","https://www.coincasino.com/cdn/6157dc3f-1983-4460-91a6-5a6948ef510e.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1656,"23b43b58e11aadb1f27fd05ba41e9819","Oriental Prosperity","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_orientalprosperity/f7adaa25-6867-49cb-a6c3-f48341651f2a.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1657,"aa609892f551de2053e92427dc4ae17f","Garuda Gems","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_garudagems/39098d47-df05-4cb9-8ff7-e7c44c767bc4.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1658,"617ca04ffcffbc543a1a30cacdac98fa","Destiny of Sun & Moon","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_destinyofsunandmoon/f53de87b-b362-44ce-8604-2aa00c68fd7d.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1724,"6673747584a36fcaf6ac8aade83d2466","DRAGON & TIGER","2j","slot","https://drive.google.com/open?id=1X68V3EZF29OQwcGd4CRb7pAoGLn2rzJs&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1660,"5c371d9fca6109c954de93ac7986c5db","Rooster Rumble","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_roosterrumble/330f804b-a92f-479c-b42e-1cddcc35d514.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1661,"1b317b5f8bf2ca0cc609307810407426","The Queen's Banquet","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_thequeensbanquet/7e0e24cf-73e8-49e3-9544-cf5c19b027ad.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1662,"e9f92f6edc2dac2d08bc345ee036260c","Battleground Royale","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_battlegroundroyale/69ac83e2-e2f9-4566-a29d-85d30bf0f9a9.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1663,"9b344f0b2a9bda427684be60597d2fc6","Win Win Fish Prawn Crab","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_winwinfishprawncrab/b3033971-341c-4956-a14a-7d0022c59279.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1664,"66fadac68ed45e23def86c06cc811820","Lucky Piggy","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_luckypiggy/042aa997-b04e-478e-ac4d-75dc339303fc.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1665,"a06f1a154698243bf2484853d38e5fbb","Wild Coaster","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_wildcoaster/4f78622d-ddfa-4394-b5da-2ca13eb09477.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1668,"08d92dc2ca14f42c681b44297386d600","Asgardian Rising","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_asgardianrising/5f8b1dcb-aa46-4306-a6d2-df6fd7ca17dd.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1669,"a2fd6b0cadc8fefccfb0d063b1f81d85","Midas Fortune","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_midasfortune/200f3399-a0b4-4541-9fb0-bb489e315557.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1670,"e175cdd3215a02f5539cc8354a149b75","Fortune Rabbit","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_fortunerabbit/71d77d17-12b8-4148-b401-6deee95282b8.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1671,"901aa1b709a937f6a04baddb98a8d1d3","Rave Party Fever","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_ravepartyfever/fc33149a-fb01-40f4-9e0a-b7f6e16892e4.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1672,"35d6743ae5d73a3359f143cbb44ede09","Hawaiian Tiki","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_hawaiiantiki/8f7e6736-2175-4d8b-b06f-7a220124d1fc.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1674,"894b1c7609629cf9b3d127d9dbaa372c","Songkran Splash","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_songkransplash/626b8624-2510-41a8-aade-f3cbed47af80.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1675,"3b2d4d1ae24b1c3ad29556a6cf875f11","Mystical Spirits","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_mysticalspirits/65730e98-efb9-4987-87ef-8f670d09b267.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1676,"d37dde2adb52e0ea708c0ccd6877b1b3","Super Golf Drive","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_supergolfdrive/1d8b4456-ce25-4b2b-b1db-ce2d166e8cb9.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1684,"028bd89b2120e880bcf1968c37277460","Wild Heist Cashout","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_wildheistcashout/22a0ebc4-3341-43cf-a546-8a1a88ea7df9.jpg?w=640",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
2339,"e8a2fedff5f5941e2ebebf6cb8ae10f1","Lucky 8 Merge Up","bgaming","Video Slot","",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
2340,"fe31a3383c140b2389eec2c09b95f641","Pop Zen","bgaming","Video Slot","",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1703,"c44dc56b33f2f501d5e0ce24abbe1345","GOD OF WEALTH","2j","slot","https://drive.google.com/open?id=1uCNvtG2epNdMR26b8OymuBA5znAzE3D6&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1704,"8c1c484262be6d9a972e7c6bd705e788","ELVES","2j","slot","https://drive.google.com/open?id=1xaoYlYG2Xtlz3cKWiV1er0Xs_W1iYuAG&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1705,"48d221f9239f3602b2b2bf63d6ec39c4","777 FRUIT","2j","slot","https://drive.google.com/file/d/1yQqBmayd3mxHHFeY4T_dYisZ-UnbO0BB/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1706,"7bd34489984eea3d1bad41975fae542e","BINGO LUCKY CLOVER","2j","slot","https://drive.google.com/open?id=12jZjAz0yLyNbWBIiamL3h4L8kwdMSCZT&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1707,"5697722e6724bd046fb2afbd424a014d","FOOTBALL","2j","slot","https://drive.google.com/open?id=1bVaqfclz94f2m5F_N_O_q2c5p7NqvJNT&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1708,"b282943cd126f41a9e38bdd2bc76fe43","WILD VEGAS","2j","slot","https://drive.google.com/open?id=1O_Juta5kJgLqQPegn-GJcNY4z_8qr2JI&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1709,"9094042632aac3550530ad5b525ffae6","LAND OF GEMS","2j","slot","https://drive.google.com/open?id=1xyMmh7k5i-1_pHp_OEhGcrtA91qv6UOu&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1710,"d56057bffa63438983c93aaf6fc788d6","PHOENIX","2j","slot","https://drive.google.com/open?id=1F8EjblZp83WllOxiG8f93cObnpNzawi0&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1711,"59d69795bd961796525c0c49f294d6a9","GOD OF FORTUNE","2j","slot","https://drive.google.com/open?id=1GwSJzynleyooH9fiQ7cGbrftKVcbeWdv&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1712,"0a911e36d58aeeac8808333cd26e8cf6","ZEUS POWER","2j","slot","https://drive.google.com/file/d/1ZsFbRQO4FtBhQi7R7EsAQbAmP5Oqe1Os/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1713,"53cc627c02b695d79426cb84306efde0","RAMPAGE BUFFALO","2j","slot","https://drive.google.com/file/d/1Zpxf-aM7fStPScs3nuUsnGq4bNDvnPbx/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1716,"dd99170cfbb6b9a58917af1cc5a5df64","HALLOWEEN","2j","slot","https://drive.google.com/open?id=13ULgwvGI9YBA4XECq_AC6DfK8ZuSnXeY&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1717,"8047980e348b59a65833104f8c78b617","RISING FORTUNES","2j","slot","https://drive.google.com/file/d/1gCAiQJv7zmiY8MeuFiZbeoUMvcJljjP1/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1718,"44f66afddb97af672d3a30f3b19e43a5","JUNGLE TIGER","2j","slot","https://drive.google.com/file/d/11DaoDwTJKPNtbthsW2hUt2TsxEsTLXwQ/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1719,"efc05ce7e0af629721fb5494df9642e6","MR.FRANKENSTEIN","2j","slot","https://drive.google.com/file/d/1uHMGk3s9NdAHDMq5_h7stnfES83RabW1/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1720,"8cb2464026c36f1d298cfaec4e36350f","FORTUNE BAMBOO PANDA","2j","slot","https://drive.google.com/open?id=12LWVCX4IFtD4hNVDfShz56tJSOlNM6_A&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1721,"402e65f67c48d292c829e7e48455b8c8","FORTUNE DRAGON","2j","slot","https://drive.google.com/open?id=13nnWRYGskfKRl8e6tmkVsnj2aT1ZUBt6&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1722,"a1e92bcfe4873ada9f3679aa68603206","LEPRECHAUN'S COIN","2j","slot","https://drive.google.com/open?id=1q4nuYLkpHLvPj14Lu8aIxh3A9jNcoIFj&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1723,"e8b4fe5a8da7bb125a41864870dcc6bd","MEDUSA UNLEASHED","2j","slot","https://drive.google.com/open?id=11gycGMjCmiLjr9DsxOImmv0wbJ16wiw-&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1929,"77c8ea1b0698736979e287924639d43f","Klowns","hacksaw","Slot","https://example.com/game-icons/klowns.png",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1725,"23ed719389933dc12f05b86ad9fb06ef","ROMA","2j","slot","https://drive.google.com/open?id=15793z1JyYhxCMP9Pe_0GczMp-8eD1oLu&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1726,"ee03265be153b55c1ef0eeb9775a85be","JIN JI MAHJONG","2j","slot","https://drive.google.com/open?id=1cfR370aBoymN1pJR0Hb6eQo_iJNjjzUb&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1727,"03ec742d26a407f36db0156c4bfa4b9c","MONEY MANIA","2j","slot","https://drive.google.com/open?id=1-kn4E506T98TcJNiq-dyO69pa2STPYrd&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1728,"93c4c19eb73187845dfda4c449fdcf96","88 FORTUNES","2j","slot","https://drive.google.com/open?id=188tzl9XManI1pkuvN9JffQMor4QgxXd3&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1729,"0e933ccadf04a3dbee6693841393350b","FAFAFA","2j","slot","https://drive.google.com/open?id=1aa59jxXQP_hGVfpa8-SjRH1a06Lx5XWA&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.698+05:30","2026-09-11 16:56:00.698+05:30"
1730,"be5277ed827b54b348cf16412f014728","FORTUNE TIGER","2j","slot","https://drive.google.com/open?id=1yrAd1C2vjXhnOjL3qj2Ke_tO4eOwukog&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1731,"d9c6bd759a47fb4c912ec0934f31727b","GOLDEN OX","2j","slot","https://drive.google.com/open?id=1PoIXWjjqGf1slp1FPSPzFf1nqCU6bVdV&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1694,"f08cc025e23ee049b570517867c74be0","Pinata Wins","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_pinatawins/f0cf04ff-876e-4427-afb5-45ff81274ffd.jpg?w=320",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1693,"9b93cb0dc46d847864c87ed42a3428bb","Wild Ape #3258","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_wildape3258/41b56631-63e5-47a7-aa3a-2e04272b174f.jpg?w=640",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1695,"e61bde75d590e943d2c5c6d432b29b46","Mystic Potion","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_mysticpotion/90981445-7b3a-4eab-a83a-d4f2a9772157.jpg?w=640",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1696,"c268154a85669eea35aa46387834ac76","Anubis Wrath","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_anubiswrath/c9e37f70-4a48-46e7-b56d-56033097d30b.jpg?w=640",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1697,"c3e600005f72f1d1cabe758e206daf57","Chicky Run","pgsoft","Gamble Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fpgsoft%2FChickyRun.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1699,"314afef87ff2974867234ac317b37f4c","Futebol Fever","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_futebolfever/7c552c5f-3532-45a8-a5ce-f2edcbc3454b.jpg?w=640",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1700,"42cf824884f8ecdaf39862c9a15bf1f1","Shark Bounty","pgsoft","Slot Game","https://boxbet.io/_next/image?url=https%3A%2F%2Fcdn.softswiss.net%2Fi%2Fs6%2Fpgsoft%2FSharkHunter.png&w=640&q=100",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1701,"e4772d4ef1de4217915c678d0d1722a8","Yakuza Honor","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_yakuzahonor/b84099fe-457f-4510-9f2a-63f7aa38c1c7.jpg?w=640",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1702,"6ae667b26f908e5ebe8976ca334fd472","Wings of Iguazu","pgsoft","Slot Game","https://www.coincasino.com/cdn/imported_games_images/HUB88/PGSoft/pgs_wingsofiguazu/521153fe-0e13-4742-96cb-a97af379993f.jpg?w=640",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1732,"ea80640b23b088d3f95dda363e44fbe1","ENDLESS TREASURE","2j","slot","https://drive.google.com/open?id=1oKP1UksX-JXsIlr7f2bSGgHwpgUtq7w6&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1733,"81addf6688b92ef68b074c845e903e63","GOLDEN CENTURY","2j","slot","https://drive.google.com/open?id=13LO0ez9S1Jt4RG78eKJ2cQ1CCi8fuxkw&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1734,"438d6653d54337f0ddf5f223a7c33149","ORIENTAL RICHES","2j","slot","https://drive.google.com/open?id=1vI_QV9KAXaHa2rkTpUtDD5RGEARI_x_q&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1735,"c07e536d8ce8ba3fa7d288084038348c","JIN LOONG","2j","slot","https://drive.google.com/open?id=1CDhASpG1hVR8X0P1OUdqG_K7imfuTgk-&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1736,"4958fecf8209bcd535b5c031678b2dcd","GOLD MANIA","2j","slot","https://drive.google.com/open?id=1xim2a-zzDzXgucE0orBdYeJAFcX4UQAz&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1737,"0c6c06d65c1b9f31227d1c06b878bc2d","GATES OF OLYMPUS","2j","slot","https://drive.google.com/open?id=1Yxx3oBRZ2CUv-1u-hWD-lUHcaZNS8wH8&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1738,"c0cfdded5d3b450fadd0e462eedd08cf","TREASURE OF AZTEC","2j","slot","https://drive.google.com/open?id=1j40tSLYem_n4VzeMJ21dhAQ_lz83gOTQ&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1739,"a791dbb81fa957b28e8d02c973feb859","SUPER ACE","2j","slot","https://drive.google.com/open?id=1yqaRep6KNW2GNJC7u6mT3ZUnlAHG2_v-&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1740,"534e0caa3ffd75ad31ba9a0fa0eb7832","GOLDEN BUFFALO","2j","slot","https://drive.google.com/open?id=1645Wj87_JKSwErVC1Z04q5JYgclVclLD&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1741,"5e679c5f6ca439829f4956d57baa9cd7","FORTUNE RABBIT","2j","slot","https://drive.google.com/open?id=1EYrWMqBdZvh-6nJtARZm1c3t5QvEA3Wi&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1742,"e8208f9ed8e383694902d3b44c2075ca","STARLIGHT PRINCESS 1000","2j","slot","https://drive.google.com/open?id=19AMoWgedzK7YkKdF4sKCoYWclotNmFXT&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1743,"49186eb5963672420497f9ba07887584","SWEET BONANZA 1000","2j","slot","https://drive.google.com/open?id=1Qb8z1vIKPlAhC1Sv-d9LMaBdnz5JefiO&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1744,"65294436702e4366f583d31fc81483f2","FORTUNE MOUSE","2j","slot","https://drive.google.com/open?id=1fDvAqgs1qX66fNJl-_WVwe4x4paklNgb&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1745,"7132023dee6269490bf06d613a58c9d5","PUMPKIN PARTY","2j","slot","https://drive.google.com/open?id=1aWxIe6XfivIFxUAtghfw9zUdEiXqfA9U&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1746,"318d27434705a4d46b588beb2840e50c","CLEOPATRA'S FLAME","2j","slot","https://drive.google.com/open?id=1MROyVSmom_xwmv8pCHcnkX6gXIBl4jbR&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1747,"d55d758f4fc04a98e244e206050e5d90","HUFF N PUFF","2j","slot","https://drive.google.com/open?id=10iTXze5AbGf4k4AjDy5Gdma60Eu1mXdJ&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1748,"dacd9b1abc1377542aa735ec682ba594","ORB OF GANESHA","2j","slot","https://drive.google.com/open?id=1HftmVGiPmR74fvViyNmeM16ycVFSBho5&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1749,"f11f25f2d0a02780c1131a3a7dcc5f09","PIGGY BANKIN","2j","slot","https://drive.google.com/open?id=1tdM24LszRfLBFHXPDX_rrVGaf_tcjbbh&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1750,"514a21b94ff4f68d5f0692d4f7758722","RAILROAD RICHES","2j","slot","https://drive.google.com/open?id=1q95-1HZre_SWgUkVKC5Nq_nT1na7reyt&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1751,"9d24aed9df52f5660c559ac54372c9cd","BELL DEER","2j","slot","https://drive.google.com/open?id=16P1x2ApxvCbrKPdiIE81UuyDxWC0EEzs&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1752,"5cd03b6a63beb007c855bdbb56bf9889","RISING FORTUNES","2j","slot","https://drive.google.com/file/d/1gCAiQJv7zmiY8MeuFiZbeoUMvcJljjP1/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1753,"9f2f30298893df6fecb0eb3559800522","FORTUNE GEMS","2j","slot","https://drive.google.com/open?id=1jHUyNmbe1Pud0u0nSELCqSAbn4gC-Ym4&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
2130,"9a4db9eab68971ac4b03aef0eaee4518","Wild Worlds","netent","Slot Game","",NULL,True,"2026-09-11 16:56:00.835+05:30","2026-09-11 16:56:00.835+05:30"
1754,"7a89e4262652500b3020e11c7311f01a","MONEY MANIA","2j","slot","https://drive.google.com/open?id=1-kn4E506T98TcJNiq-dyO69pa2STPYrd&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1755,"1c02b0834cf565a40df5df6ca65885d5","FORTUNE DRAGON","2j","slot","https://drive.google.com/open?id=13nnWRYGskfKRl8e6tmkVsnj2aT1ZUBt6&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1756,"17b0a56d5fff462564f2baf387a67f96","FISH ON! BASS HUNTER","2j","slot","https://drive.google.com/open?id=1mSQGijf-g5Lu4p3PxtDYlKwe15Zjk1Z7&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1757,"8e66c2f885af481ede941af4ea770858","COSMIC BLITZ","2j","slot","https://drive.google.com/file/d/1JzWmGELoiBtEvFezcv-1OnBsvcjlahG1/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1758,"0316829380e91b80237c95490a2abcd5","X-PLOSIVE ROCK","2j","slot","https://drive.google.com/open?id=1847R0fXrc5h9U37wP70N193CLAfybfP5&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1759,"ac942a4436a572a2b9b5573e3958065e","Y-PLOSIVE ROCK","2j","slot","https://drive.google.com/open?id=1eQTCtrgXgc5nbaq_YUIz77CgHiNn-1my&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1760,"57eba1135ea172e3d888336e5f548517","TRUMP IT","2j","slot","https://drive.google.com/open?id=13PWpkghKbTHQKxM9PVg-leM2_oSDT9ob&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1761,"e91bc7072343ee4b6c57ee357758f317","777 FRUIT","2j","slot","https://drive.google.com/file/d/1yQqBmayd3mxHHFeY4T_dYisZ-UnbO0BB/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1762,"d906e75652c87c414aeba526cca7030e","DRAGON TIGER","2j","Multiplayer","https://drive.google.com/file/d/1ctIKY29Uqs7dEpdpeQGPyx9pb78ndZKn/view?usp=drive_link",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1763,"6d47a04fcf8502d4e0b6967d5c3c6145","RED VS BLACK","2j","Multiplayer","https://drive.google.com/open?id=1Wrbu7V_P40BpvlPJohocnH10fZEluGi-&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1764,"eb1521520dbb0e583a717e1c4a5286eb","7 UP DOWN","2j","Multiplayer","https://drive.google.com/open?id=17rGhUF5a2x2McYwTZGWrfXjpqmROP5J8&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
1765,"8fb18cef8da9875dd09d6ea54c58d448","BEST OF FIVE","2j","Multiplayer","https://drive.google.com/open?id=1NDsuLul3R8gcYzdkgBVrZfXe0OdUwc6b&usp=drive_copy",NULL,True,"2026-09-11 16:56:00.743+05:30","2026-09-11 16:56:00.743+05:30"
